movie_id,title,runtime,rating_encoded,is_korean,genre,open_date,open_month,open_day_of_week,is_summer,is_winter,is_holiday_release,holiday_nearby_count,director_avg_audi,director_movie_count,lead_actor_avg_audi,lead_actor_movie_count,cast_max_star_power,distributor_avg_audi,distributor_movie_count,producer_avg_audi,producer_movie_count,same_week_releases,market_avg_audi_7d,total_audience,log_audience,hit_class,trend_pre7_avg,trend_pre7_max,trend_growth_rate,relative_search_share,is_covid_period,is_peak_season,ticket_price_pre30,genre_avg_audi,is_new_director,is_new_lead,is_new_producer,is_new_distributor
20081375,샤이닝,144.0,3.0,0.0,공포(호러),2023-06-28,6.0,2.0,0,0,0,0,2.639747760544838,0,2.6065492804597152,0,282717.0,2.706671133136278,157,2.7279764363182877,13,3,2.623069436483991,10735,9.281357859211465,0,0.1028571428571428,0.14,2.571428571428571,0.0053966540744738,0,0,9931.351545076175,12.584977565828128,0,0,0,0
20110026,로마의 휴일,118.0,1.0,0.0,멜로/로맨스,2025-08-20,8.0,2.0,1,0,0,1,2.639747760544838,0,2.7117861156806646,0,0.0,2.561891713899713,18,2.696497167279993,0,2,2.6205861139948725,28254,10.249025712063943,0,0.0385714285714285,0.05,1.4285714285714282,0.0124730520480443,0,1,9848.139730356965,12.429787956435634,0,0,0,0
20113252,톰보이,81.0,1.0,0.0,드라마,2020-05-14,5.0,3.0,0,0,0,0,2.561388897787726,1,2.7117861156806646,0,0.0,2.6066897151542427,21,2.696497167279993,0,4,2.4324435303501626,25398,10.142465082152864,0,0.2471428571428571,0.4,1.4595050618672665,0.0401573973228401,1,0,7698.765876855438,13.33863664807261,0,0,0,0
20124315,엔드 오브 에반게리온,86.0,3.0,0.0,애니메이션,2024-01-17,1.0,2.0,0,1,0,0,2.639747760544838,0,2.7117861156806646,0,0.0,2.5203526173198725,12,2.696497167279993,0,1,2.5995515420879505,38428,10.556567661882832,0,0.1457142857142857,0.25,2.4837662337662336,0.0250106579508313,0,1,9626.465488704369,12.63522987998728,0,0,0,0
20135304,극장판 포켓몬스터DP: 기라티나와 하늘의 꽃다발 쉐이미,96.0,0.0,0.0,애니메이션,2022-06-01,6.0,2.0,0,0,1,2,2.6030966956285218,16,2.621896947813238,7,596450.2,2.6493059919161976,107,2.696497167279993,0,6,2.645508573401229,577402,13.266295741902358,0,0.6785714285714286,1.97,3.01141166525782,0.0339272271016311,0,0,10313.148360864196,12.561430447556337,0,0,0,0
20135305,극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이,90.0,0.0,0.0,애니메이션,2018-06-06,6.0,2.0,0,0,1,2,2.608380618310855,14,2.710759937069862,4,2088314.2,2.5927123309567017,39,2.696497167279993,0,4,2.6264952895588567,173368,12.063177549952686,0,0.0485714285714285,0.14,1.777003484320557,0.0030665669409124,0,0,8619.464048228878,12.697326081420808,0,0,0,0
20137352,루비 스팍스,104.0,2.0,0.0,코미디,2018-05-10,5.0,3.0,0,0,0,1,2.639747760544838,0,2.5039785998974105,2,124289.0,2.4805520141561,39,2.696497167279993,0,1,2.6591324119024233,23967,10.084474886316944,0,0.3399999999999999,0.52,1.236363636363636,0.0332741792369121,0,0,8549.932144960765,13.573918039825335,0,0,0,0
20140194,곡성,156.0,2.0,1.0,미스터리,2016-05-12,5.0,3.0,0,0,0,2,2.7491495562900394,1,2.7943531376203214,4,5436618.333333333,2.6159578452929537,0,2.696497167279993,0,4,2.665474083761254,6860489,15.741289425722597,3,20.531428571428567,78.6,3.0374931311907343,0.5725822391641959,0,0,8006.982404977711,12.817992145780408,0,0,0,0
20140704,비밀은 없다,102.0,3.0,1.0,스릴러,2016-06-23,6.0,3.0,0,0,0,0,2.639747760544838,0,2.820901793392328,4,13403414.0,2.6159578452929537,0,2.7356938901518433,3,0,2.64920352134173,230353,12.347372535092829,0,3.431428571428572,11.47,3.162606978275181,0.0842260518553019,0,0,8031.722644001476,14.52588122570261,0,0,0,0
20142406,탐정 홍길동: 사라진 마을,125.0,2.0,1.0,드라마,2016-05-04,5.0,2.0,0,0,0,2,2.752057610621251,3,2.7612183145114706,9,3602169.625,2.6159578452929537,0,2.72640449689178,5,3,2.671558172609906,1427830,14.171667067539133,1,1.2342857142857144,2.47,2.428103044496487,0.0403055291257003,0,0,7958.336033561913,12.842760579540453,0,0,0,0
20142621,시간이탈자,107.0,2.0,1.0,스릴러,2016-04-13,4.0,2.0,0,0,1,1,2.3893391038530156,1,2.7955220682582667,4,5025458.5,2.6159578452929537,0,2.7126031907090082,4,2,2.586483375651042,1201547,13.9991212834231,1,3.678571428571429,7.71,1.241642021344992,0.4233792216453102,0,0,7850.747916394375,13.353016262960118,0,0,0,0
20142641,나를 잊지 말아요,106.0,2.0,1.0,멜로/로맨스,2016-01-07,1.0,3.0,0,1,0,1,2.579069917433815,2,2.7531694451461974,12,2973909.461538461,2.6159578452929537,0,2.696497167279993,0,3,2.682638486811022,423372,12.95600886616442,0,0.0,0.0,0.0,0.0,0,1,7733.817543611349,10.808990302825679,0,0,0,0
20143441,몬스터 싱어: 매직 인 파리,89.0,0.0,0.0,애니메이션,2022-05-26,5.0,3.0,0,0,0,1,2.639747760544838,0,2.6066148647485776,7,636434.9090909091,2.6159578452929537,0,2.696497167279993,0,6,2.664656370282903,14000,9.546884034617923,0,0.1142857142857143,0.29,2.466598150051387,0.0064501160092807,0,0,10150.81441651865,12.56406114465997,0,0,0,0
20143509,엽기적인 그녀 2,99.0,2.0,1.0,멜로/로맨스,2016-05-12,5.0,3.0,0,0,0,2,2.639747760544838,0,2.823779018555456,6,14241429.0,2.518139073330131,10,2.696497167279993,0,4,2.665474083761254,70129,11.158105941530955,0,1.422857142857143,2.91,0.7113100197586117,0.1694479740223069,0,0,8006.982404977711,13.169500270912755,0,0,0,0
20144444,아가씨,144.0,3.0,1.0,스릴러,2016-06-01,6.0,2.0,0,0,0,1,2.6245217016342437,1,2.796472391232482,8,6558639.0,2.6159578452929537,0,2.836049462179458,1,0,2.6500879866945275,4272976,15.267821331976524,2,10.602857142857143,29.95,1.556344624159479,0.5565904139433552,0,0,7983.045879596783,13.72736708585126,0,0,0,0
20144641,판도라,135.0,1.0,1.0,드라마,2016-12-07,12.0,2.0,0,1,0,0,2.7641683879322674,2,2.79436834168148,8,5434442.666666667,2.6159578452929537,0,2.696497167279993,0,3,2.6444099919543107,4559238,15.332666281598645,2,4.571428571428571,7.52,1.486804609094288,0.3259709509842032,0,1,7994.398611777156,12.99749681268887,0,0,0,0
20145182,4등,119.0,2.0,1.0,드라마,2016-04-13,4.0,2.0,0,0,1,1,2.715055578155028,1,2.8081162431172713,8,11358191.0,2.6419164174335203,13,2.362098706736729,1,2,2.586483375651042,18049,9.800900963761029,0,0.2771428571428571,0.49,2.389162561576355,0.0165769542228361,0,0,7850.747916394375,12.926324973331539,0,0,0,0
20145396,널 기다리며,108.0,3.0,1.0,스릴러,2016-03-10,3.0,3.0,0,0,0,0,2.639747760544838,0,2.7751181421632554,10,3790414.421052632,2.6159578452929537,0,2.572404599647597,3,2,2.6296868285684907,629710,13.353016262960118,0,2.1685714285714286,3.68,1.6549769233564706,0.0630675437189154,0,0,7761.991635238243,10.808990302825679,0,0,0,0
20145502,남과 여,115.0,3.0,1.0,멜로/로맨스,2016-02-25,2.0,3.0,0,0,0,1,2.8327556635576365,2,2.7802103987286437,7,4418902.0,2.6159578452929537,0,2.6005385836293713,2,2,2.6646328781832613,179476,12.09780234499591,0,5.301428571428572,13.53,1.2656601714376663,0.1520129681602632,0,0,7691.213077562581,13.367687901977018,0,0,0,0
20145506,해어화,120.0,2.0,1.0,사극,2016-04-13,4.0,2.0,0,0,1,1,2.5866970637435998,2,2.8008404991711595,4,6520282.5,2.6159578452929537,0,2.655260154079792,2,2,2.586483375651042,481734,13.085149449310284,0,9.741428571428573,45.83,1.6902420887383292,0.8236078692897634,0,0,7850.747916394375,10.808990302825679,0,0,0,0
20145507,검사외전,126.0,2.0,1.0,범죄,2016-02-03,2.0,2.0,0,0,0,3,2.6794829542799334,1,2.8229323921684335,4,12686446.0,2.6159578452929537,0,2.747424485019396,4,2,2.6398564874864805,9686269,16.086219976840717,3,13.158571428571426,23.18,1.179506223428776,0.0,0,0,7622.768795871651,13.570417238395649,0,0,0,0
20148460,서울역,92.0,2.0,1.0,애니메이션,2016-08-17,8.0,2.0,1,0,0,1,2.639747760544838,0,2.794167928643485,7,5780991.0,2.6159578452929537,0,2.696497167279993,0,0,2.7109757888273114,137930,11.83450883909766,0,9.027142857142858,35.2,1.4043470530713842,0.1590341176179519,0,1,7832.056238661186,13.429019740478694,0,0,0,0
20150024,짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격,103.0,0.0,0.0,애니메이션,2016-01-07,1.0,3.0,0,1,0,1,2.504119903448758,1,2.7117861156806646,0,0.0,2.6595981708328744,58,2.696497167279993,0,3,2.682638486811022,179809,12.099656016825683,0,0.0,0.0,0.0,0.0,0,1,7733.817543611349,10.808990302825679,0,0,0,0
20150203,나우 유 씨 미 2,129.0,1.0,0.0,범죄,2016-07-13,7.0,2.0,1,0,0,0,2.7105968507688805,2,2.7534856844275906,9,2904178.0,2.6421180900987835,83,2.696497167279993,0,3,2.6543859472348794,3088843,14.94330746884495,2,5.67,9.2,2.528991971454059,0.3210501193317422,0,1,7999.609323509364,14.562422571974643,0,0,0,0
20150385,닌자터틀 : 어둠의 히어로,112.0,1.0,0.0,액션,2016-06-16,6.0,3.0,0,0,0,0,2.639747760544838,0,2.6204831291414665,0,359789.0,2.642550615587408,82,2.696497167279993,0,0,2.6590765997269044,231051,12.350398072395985,0,0.1742857142857143,0.24,2.973109243697478,0.0046485004484435,0,0,7993.272092618742,14.054839860419593,0,0,0,0
20150456,드레스메이커,118.0,2.0,0.0,드라마,2016-02-11,2.0,3.0,0,0,0,3,2.639747760544838,0,2.673425414237455,7,972125.4545454546,2.5194891130370483,7,2.696497167279993,0,2,2.7045343043784618,51333,10.846108579656311,0,0.3485714285714286,0.92,0.3979125896934117,0.0686688229881538,0,0,7697.56299005755,12.775364732028933,0,0,0,0
20150461,스티브 잡스,122.0,1.0,0.0,드라마,2016-01-21,1.0,3.0,0,1,0,0,2.6650103198640855,2,2.6403357347955403,6,731344.75,2.664598885655645,80,2.696497167279993,0,4,2.6338860200255088,56422,10.940632155776193,0,0.0,0.0,0.0,0.0,0,1,7680.454051258737,11.19869405728491,0,0,0,0
20150470,라스트 홈,112.0,2.0,0.0,드라마,2016-04-07,4.0,3.0,0,0,0,1,2.639747760544838,0,2.7003741180206555,2,3170232.6666666665,2.420236675506681,4,2.696497167279993,0,4,2.575651430104566,12400,9.425532393502772,0,0.1171428571428571,0.17,1.4954407294832823,0.0090937233960219,0,0,7818.008754727606,13.101088546948686,0,0,0,0
20150523,엑스맨: 아포칼립스,145.0,1.0,0.0,액션,2016-05-25,5.0,2.0,0,0,0,0,2.7588112053086395,2,2.70865987185899,6,1529235.25,2.711215971311165,77,2.696497167279993,0,2,2.645243390284545,2932953,14.89152066423619,1,0.9171428571428571,1.28,1.2761728067850515,0.0543963668474832,0,0,8014.914095551577,13.963867630067824,0,0,0,0
20150564,혼숨,88.0,2.0,1.0,공포(호러),2016-10-26,10.0,2.0,0,0,0,0,2.639747760544838,0,2.762947444768086,8,3301505.1818181816,2.5554387372933953,9,2.696497167279993,0,2,2.642638770713403,282054,12.5498573663643,0,2.818571428571429,4.4,0.9497601129635276,0.1589509203549303,0,0,7846.076184457133,13.151840345506983,0,0,0,0
20150565,스포트라이트,128.0,2.0,0.0,드라마,2016-02-24,2.0,2.0,0,0,0,1,2.3848918703005255,2,2.731529099557229,5,3078409.833333333,2.6159578452929537,0,2.696497167279993,0,2,2.662417460063266,276520,12.530042046427608,0,1.2657142857142856,4.6,3.122650375939849,0.0166272407804958,0,0,7735.451220649158,12.833913009889466,0,0,0,0
20150566,극장판 꼬마버스 타요의 에이스 구출작전,48.0,0.0,1.0,애니메이션,2016-01-21,1.0,3.0,0,1,0,0,2.639747760544838,0,2.7117861156806646,0,0.0,2.6159578452929537,0,2.696497167279993,0,4,2.6338860200255088,119108,11.687794319238998,0,0.0,0.0,0.0,0.0,0,1,7680.454051258737,13.528945861015908,0,0,0,0
20150567,스타트렉 비욘드,122.0,1.0,0.0,액션,2016-08-17,8.0,2.0,1,0,0,1,2.731015368558751,2,2.740654854629084,6,2825041.1666666665,2.646773353213574,84,2.696497167279993,0,0,2.7109757888273114,1139046,13.945702505844874,1,0.4914285714285714,1.21,1.4383275261324042,0.008453120232234,0,1,7832.056238661186,14.276794581703612,0,0,0,0
20150725,극장판 아이엠스타 : 꿈의 오디션!,88.0,0.0,0.0,애니메이션,2016-02-11,2.0,3.0,0,0,0,3,2.639747760544838,0,2.710502457068089,2,2174459.5,2.6159578452929537,0,2.696497167279993,0,2,2.7045343043784618,134520,11.80947559966541,0,0.2457142857142857,0.71,2.008563643441028,0.0095895959043578,0,0,7697.56299005755,13.806157621968593,0,0,0,0
20150782,인디펜던스 데이 : 리써전스,119.0,1.0,0.0,액션,2016-06-22,6.0,2.0,0,0,0,0,2.7667676761190116,2,2.6141416742163166,3,640808.1666666666,2.712335227903236,78,2.696497167279993,0,0,2.647702093841698,1497000,14.218974331404214,1,3.1942857142857144,5.34,2.169539765192923,0.1213961797444001,0,0,8025.933223086613,14.005518235998704,0,0,0,0
20150901,올레,103.0,2.0,1.0,드라마,2016-08-25,8.0,3.0,1,0,0,0,2.639747760544838,0,2.7654087230619186,6,5579005.4,2.510935315973211,13,2.6077492453074798,1,0,2.666691780171014,61111,11.020463525221196,0,2.9314285714285715,4.07,1.2332471903359576,0.0766906134388712,0,1,7835.797166708399,13.224353974199722,0,0,0,0
20150902,대배우,108.0,1.0,1.0,코미디,2016-03-30,3.0,2.0,0,0,0,0,2.639747760544838,0,2.8006049498046135,9,5507540.0,2.514946830013699,8,2.696497167279993,0,2,2.6196527429418617,161127,11.989954359152716,0,0.8,1.84,1.08499095840868,0.0808066048074815,0,0,7868.556276875649,10.822354961923732,0,0,0,0
20150903,번개맨,72.0,0.0,1.0,판타지,2016-02-11,2.0,3.0,0,0,0,3,2.72065921188399,2,2.7221429886585615,1,1487917.0,2.5216182524633877,4,2.696497167279993,0,2,2.7045343043784618,53366,10.88494785639338,0,1.362857142857143,3.0,1.6735863399801183,0.0638348305023059,0,0,7697.56299005755,10.808990302825679,0,0,0,0
20150942,캐롤,118.0,3.0,0.0,드라마,2016-02-04,2.0,3.0,0,0,0,3,2.639747760544838,0,2.651151582026178,6,1201644.25,2.643182660277709,12,2.696497167279993,0,2,2.6469939984498927,361321,12.797524806508063,0,0.7999999999999999,1.22,2.355250245338566,0.0304469941436596,0,0,7621.327227456434,12.77162316898541,0,0,0,0
20150964,조작된 도시,126.0,2.0,1.0,범죄,2017-02-09,2.0,3.0,0,0,0,0,2.639747760544838,0,2.815988373938562,1,7804820.0,2.6159578452929537,0,2.6886181648333944,4,3,2.646553892983058,2496209,14.730284139547722,1,11.481428571428571,22.36,2.851112135939551,0.2776794538809847,0,0,7870.559318689216,14.586360423766276,0,0,0,0
20150966,사랑하기 때문에,110.0,1.0,1.0,코미디,2017-01-04,1.0,2.0,0,1,0,0,2.639747760544838,0,2.7966388653059404,2,7483039.0,2.6159578452929537,0,2.768422723654555,3,3,2.6743535678319614,338588,12.732542261443486,0,1.4742857142857144,3.25,1.0104768432390092,0.1141657320222227,0,1,7802.642519301256,13.659030928654985,0,0,0,0
20150968,국가대표 2,125.0,1.0,1.0,드라마,2016-08-10,8.0,2.0,1,0,0,1,2.729753240290158,1,2.7999376679422694,10,5553651.333333333,2.6159578452929537,0,2.696497167279993,0,1,2.714489213932736,672629,13.418950680326628,0,2.29,3.53,1.283872173425528,0.0461328896207464,0,1,7833.541425111371,12.77260501169123,0,0,0,0
20150969,궁합,109.0,1.0,1.0,코미디,2018-02-28,2.0,2.0,0,0,0,1,2.639747760544838,0,2.809345755648039,5,7118946.0,2.6159578452929537,0,2.7452467338959563,5,0,2.628242877635092,1333293,14.10316312998092,1,2.531428571428571,5.24,1.5597218554704688,0.1023716412261889,0,0,7930.13984979872,13.622201373801413,0,0,0,0
20150971,해빙,117.0,2.0,1.0,스릴러,2017-03-01,3.0,2.0,0,0,1,1,2.6794829542799334,1,2.775216835895131,16,3515162.0,2.6159578452929537,0,2.8095743788623713,2,0,2.6498594542159277,1202196,13.999661274159031,1,7.902857142857144,17.87,2.590251439808962,0.199017199017199,0,0,7849.402753402432,13.87628492020304,0,0,0,0
20150972,굿바이 싱글,119.0,2.0,1.0,코미디,2016-06-29,6.0,2.0,0,0,0,0,2.639747760544838,0,2.7959506357455943,5,6038583.0,2.6159578452929537,0,2.696497167279993,0,0,2.6404123936456574,2098486,14.556727166835474,1,3.562857142857144,14.93,2.446457182094628,0.1121147578844722,0,0,8094.7133900822655,11.444514120792062,0,0,0,0
20150976,신과함께-죄와 벌,139.0,1.0,1.0,판타지,2017-12-20,12.0,2.0,0,1,0,1,2.7140263458561247,1,2.8046052793969403,12,6588962.0,2.6159578452929537,0,2.8152147323981205,2,0,2.652835505297235,14401147,16.482818483590805,3,0.8999999999999998,1.1,1.2974531475252278,0.044734409596079,0,1,7620.361190255963,12.328598195444828,0,0,0,0
20150977,좋아해줘,122.0,1.0,1.0,멜로/로맨스,2016-02-17,2.0,2.0,0,0,0,1,2.519807252979193,1,2.812745169149111,3,7755848.0,2.6159578452929537,0,2.7965150129528125,8,3,2.665912526380918,843534,13.645356673883253,0,3.7842857142857143,6.36,1.1053312377428823,0.2380356439314931,0,0,7701.887166790517,13.193305414699445,0,0,0,0
20150979,덕혜옹주,126.0,1.0,1.0,사극,2016-08-03,8.0,2.0,1,0,0,0,2.559925551493304,2,2.8252472894424967,2,12686446.0,2.6159578452929537,0,2.696497167279993,0,1,2.7159246854505485,5568667,15.532666445064784,3,8.694285714285714,16.84,1.6741243352283146,0.1753852734907073,0,1,7862.57587812099,14.047273257471334,0,0,0,0
20151003,장산범,99.0,2.0,1.0,미스터리,2017-08-17,8.0,3.0,1,0,0,1,2.805510445751225,1,2.7764449246460754,5,4396576.625,2.6159578452929537,0,2.7676256611884074,2,0,2.713662723719632,1299847,14.077757892518806,1,10.455714285714285,28.44,1.621124753586379,0.3896216346831517,0,1,7748.2526535353245,14.08909875166277,0,0,0,0
20151021,순정,113.0,1.0,1.0,드라마,2016-02-24,2.0,2.0,0,0,0,1,2.639747760544838,0,2.772373379192797,6,4340652.0,2.6159578452929537,0,2.758106052511704,4,2,2.662417460063266,227381,12.334386701492772,0,4.140000000000001,14.01,2.0254403131115466,0.0838472372253291,0,0,7735.451220649158,12.833913009889466,0,0,0,0
20151022,걷기왕,92.0,1.0,1.0,드라마,2016-10-20,10.0,3.0,0,0,0,0,2.639747760544838,0,2.7745614382277686,6,3764248.5,2.6159578452929537,0,2.359885159522833,2,0,2.6494362650468264,84057,11.339262315746916,0,0.7814285714285714,1.6,1.041904761904762,0.0398173709917179,0,0,7805.610137670709,13.084571695382435,0,0,0,0
20151111,빌리와 용감한 녀석들: 치킨 히어로,83.0,0.0,0.0,애니메이션,2016-02-17,2.0,2.0,0,0,0,1,2.639747760544838,0,2.6447491452152505,2,1330034.0,2.487105763306487,1,2.696497167279993,0,3,2.665912526380918,22234,10.009422902944795,0,0.0942857142857142,0.25,2.746185852981969,0.0023870773366706,0,0,7701.887166790517,13.674385508409074,0,0,0,0
20151181,여교사,96.0,3.0,1.0,드라마,2017-01-04,1.0,2.0,0,1,0,0,2.766142391243376,5,2.7986446091412875,3,6826377.5,2.6159578452929537,0,2.8125627570316145,4,3,2.6743535678319614,102934,11.541853000043409,0,4.967142857142856,13.42,1.1355199703900454,0.3422885312605963,0,1,7802.642519301256,13.251655045083291,0,0,0,0
20151227,아빠는 딸,114.0,1.0,1.0,코미디,2017-04-12,4.0,2.0,0,0,0,0,2.639747760544838,0,2.7603382228006583,3,3063108.333333333,2.6701452692276244,14,2.696497167279993,0,0,2.6041736054689095,643185,13.374189230440852,0,1.1314285714285717,2.16,1.0537987315385635,0.0798562042890789,0,0,7887.469383402663,13.47553693865073,0,0,0,0
20151228,공조,125.0,2.0,1.0,액션,2017-01-18,1.0,2.0,0,1,0,0,2.778184845427885,3,2.784096051613688,6,5056831.666666667,2.6159578452929537,0,2.696880440200635,1,0,2.6516017977084028,7804820,15.870252177652024,3,6.168571428571428,11.18,2.0704536009973467,0.2018427351971455,0,1,7856.407952107637,14.233287899580056,0,0,0,0
20151229,더 킹,134.0,2.0,1.0,범죄,2017-01-18,1.0,2.0,0,1,0,0,2.8347077859882575,1,2.8294417161626897,1,9686269.0,2.6159578452929537,0,2.6617096625409045,1,0,2.6516017977084028,5304371,15.484041944135043,3,10.605714285714289,22.41,1.8891546643595096,0.3803351248814416,0,1,7856.407952107637,14.429249529513825,0,0,0,0
20151230,원라인,131.0,2.0,1.0,범죄,2017-03-29,3.0,2.0,0,0,0,0,2.692154005157899,1,2.8226400896721104,2,11551067.0,2.6159578452929537,0,2.7214060841768495,2,1,2.6491166870735836,432069,12.9763428911367,0,1.3914285714285717,2.41,1.4734506580606124,0.0498372768053478,0,0,8004.931663934631,14.624847163176497,0,0,0,0
20151803,쿵푸팬더3,94.0,0.0,0.0,애니메이션,2016-01-28,1.0,3.0,0,1,0,0,2.639747760544838,0,2.7506881201475535,3,2473698.0,2.6878088181846964,68,2.7388782743802667,3,0,2.620468017621324,3935932,15.185658514651676,2,0.0,0.0,0.0,0.0,0,1,7604.751327479827,13.199809486061367,0,0,0,0
20151884,런던 해즈 폴른,97.0,2.0,0.0,액션,2016-03-10,3.0,3.0,0,0,0,0,2.639747760544838,0,2.7008041240069534,8,1207278.8,2.6159578452929537,0,2.696497167279993,0,2,2.6296868285684907,719393,13.48616446992531,0,0.8300000000000001,1.5,1.417995444191344,0.0281726295523824,0,0,7761.991635238243,13.581374560483308,0,0,0,0
20152370,잡아야 산다,96.0,2.0,1.0,코미디,2016-01-07,1.0,3.0,0,1,0,1,2.643470353910184,1,2.7859183461548818,7,6234631.0,2.6159578452929537,0,2.696497167279993,0,3,2.682638486811022,10645,9.272939513732704,0,0.0,0.0,0.0,0.0,0,1,7733.817543611349,10.808990302825679,0,0,0,0
20152371,"당신, 거기 있어줄래요",110.0,1.0,1.0,판타지,2016-12-14,12.0,2.0,0,1,0,0,2.677212965339924,2,2.7793118125439893,7,4113611.1818181816,2.6159578452929537,0,2.68028058470457,12,1,2.65410208527951,1162529,13.96610922256228,1,0.4414285714285714,0.61,1.8678218819262535,0.0189101965700264,0,1,7892.439751079262,10.166876932418864,0,0,0,0
20152781,배트맨 대 슈퍼맨: 저스티스의 시작,151.0,1.0,0.0,액션,2016-03-24,3.0,3.0,0,0,0,0,2.6866276323611507,3,2.677972318307327,4,923736.5,2.7157516323373407,78,2.696497167279993,0,0,2.588476308232147,2244521,14.624003138893668,1,2.474285714285714,4.95,1.6673084328070846,0.1020164986251146,0,0,7746.73211287103,13.293052328697607,0,0,0,0
20152782,"날, 보러와요",90.0,3.0,1.0,미스터리,2016-04-07,4.0,3.0,0,0,0,1,2.568170820117976,1,2.8149970452495943,4,9686269.0,2.646842816970918,9,2.696497167279993,0,4,2.575651430104566,1058808,13.87265524948785,1,0.3014285714285714,0.96,2.54728370221328,0.0137373268322885,0,0,7818.008754727606,10.808990302825679,0,0,0,0
